DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0Mg/L	TimeJ	Sbeox0ML/L	PrDM
72	6,9961	34,2663	26,8413	1,53E-01	0,1273	0,084	1478,92	66,066	6,4054	70,703897	4,4822	72,696
73	7,0087	34,2762	26,8474	1,61E-01	0,1274	0,084	1479	65,969	6,3937	70,703915	4,474	73,706
74	7,0161	34,2822	26,8511	1,57E-01	0,1273	0,084	1479,05	65,671	6,3635	70,703936	4,4528	74,715
75	7,0236	34,2979	26,8624	1,52E-01	0,1273	0,084	1479,11	65,569	6,3519	70,703957	4,4447	75,725
76	7,0372	34,3177	26,8761	1,54E-01	0,1274	0,084	1479,21	65,538	6,3461	70,703975	4,4406	76,735
77	7,0455	34,3257	26,8813	1,57E-01	0,1274	0,084	1479,27	65,58	6,3486	70,703995	4,4424	77,745
78	7,0648	34,345	26,8939	1,80E-01	0,1273	0,084	1479,38	65,444	6,3319	70,704015	4,4307	78,755
79	7,0722	34,3509	26,8975	1,51E-01	0,1274	0,084	1479,43	65,446	6,3308	70,704031	4,4299	79,765
80	7,1037	34,384	26,9191	1,50E-01	0,1273	0,084	1479,61	65,524	6,3324	70,704049	4,431	80,775
81	7,1212	34,4066	26,9345	1,52E-01	0,1274	0,084	1479,73	65,388	6,3158	70,70407	4,4194	81,785
82	7,1339	34,4172	26,9411	1,50E-01	0,1274	0,084	1479,8	65,267	6,3018	70,704092	4,4096	82,794
83	7,1466	34,4269	26,947	1,51E-01	0,1274	0,084	1479,88	65,108	6,2842	70,704113	4,3973	83,804
84	7,1466	34,4384	26,956	1,51E-01	0,1274	0,084	1479,91	65,181	6,2908	70,704136	4,4019	84,814
85	7,1434	34,4479	26,964	1,49E-01	0,1274	0,084	1479,93	65,084	6,2815	70,704157	4,3954	85,824
86	7,1408	34,4513	26,9669	1,52E-01	0,1273	0,084	1479,94	65,015	6,275	70,704177	4,3909	86,834
87	7,1392	34,4526	26,9682	1,50E-01	0,1274	0,084	1479,95	65,041	6,2777	70,704199	4,3928	87,844
88	7,1337	34,4562	26,9718	1,50E-01	0,1273	0,084	1479,95	64,916	6,2663	70,704221	4,3848	88,854
89	7,1317	34,4581	26,9736	1,51E-01	0,1274	0,084	1479,96	64,865	6,2616	70,704241	4,3815	89,864
90	7,1302	34,4598	26,9751	1,53E-01	0,1274	0,085	1479,98	64,878	6,263	70,70432	4,3825	90,874
91	7,1287	34,4629	26,9778	1,50E-01	0,1275	0,086	1479,99	64,825	6,258	70,704455	4,379	91,884
92	7,1287	34,4639	26,9786	1,50E-01	0,1274	0,087	1480,01	64,861	6,2614	70,70447	4,3814	92,894
93	7,1284	34,4648	26,9793	1,48E-01	0,1275	0,087	1480,02	64,847	6,2601	70,704492	4,3804	93,904
94	7,1274	34,466	26,9804	1,50E-01	0,1274	0,087	1480,04	64,82	6,2575	70,704523	4,3786	94,914
95	7,1261	34,4655	26,9802	1,72E-01	0,1271	0,09	1480,06	64,862	6,2619	70,704598	4,3816	95,925
