DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.222	4.0293	17.6212	13.9891	5.4945e-01	0.1273	0.015	1444.47	65.896	5.3640	44.723762
0.233	4.0271	17.6040	13.9756	5.4945e-01	0.1273	0.011	1444.44	65.831	5.3596	44.723763
0.222	4.0267	17.5845	13.9601	5.4945e-01	0.1285	0.011	1444.42	65.882	5.3646	44.723763
0.222	4.0278	17.5827	13.9586	5.4945e-01	0.1273	0.015	1444.42	65.888	5.3650	44.723764
0.222	4.0281	17.5958	13.9690	5.4945e-01	0.1285	0.015	1444.44	65.822	5.3591	44.723764
0.220	4.0283	17.6031	13.9748	5.6166e-01	0.1298	0.015	1444.45	65.811	5.3579	44.723764
0.222	4.0289	17.6013	13.9733	5.6166e-01	0.1273	0.011	1444.45	65.871	5.3628	44.723765
0.222	4.0297	17.6025	13.9742	5.6166e-01	0.1285	0.015	1444.45	65.805	5.3573	44.723765
0.222	4.0306	17.6110	13.9809	5.6166e-01	0.1285	0.015	1444.47	65.740	5.3515	44.723766
0.233	4.0316	17.6245	13.9915	5.6166e-01	0.1285	0.011	1444.49	65.792	5.3552	44.723766
0.222	4.0321	17.6363	14.0009	5.4945e-01	0.1285	0.015	1444.51	65.791	5.3545	44.723767
0.235	4.0319	17.6427	14.0060	5.3724e-01	0.1273	0.015	1444.51	65.790	5.3543	44.723767
0.235	4.0318	17.6424	14.0057	5.4945e-01	0.1285	0.015	1444.51	65.843	5.3586	44.723768
0.220	4.0324	17.6414	14.0049	5.4945e-01	0.1285	0.011	1444.51	65.850	5.3592	44.723768
0.257	4.0324	17.6456	14.0082	5.4945e-01	0.1285	0.015	1444.52	65.786	5.3538	44.723769
0.235	4.0324	17.6525	14.0137	5.4945e-01	0.1285	0.015	1444.53	65.776	5.3527	44.723769
0.246	4.0324	17.6553	14.0159	5.4945e-01	0.1273	0.011	1444.53	65.775	5.3525	44.723770
0.246	4.0313	17.6488	14.0108	5.4945e-01	0.1285	0.011	1444.52	65.765	5.3522	44.723770
0.244	4.0305	17.6358	14.0005	5.3724e-01	0.1285	0.015	1444.50	65.765	5.3527	44.723771
0.246	4.0297	17.6242	13.9914	5.3724e-01	0.1285	0.015	1444.48	65.765	5.3532	44.723771
0.257	4.0289	17.6131	13.9827	5.4945e-01	0.1285	0.015	1444.46	65.765	5.3537	44.723772
0.235	4.0265	17.5986	13.9713	5.4945e-01	0.1285	0.015	1444.43	65.702	5.3495	44.723772
