DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
-0.135	5.3230	29.6336	23.3899	3.4188e-01	0.3898	0.645	1465.22	92.266	6.7126	8.674930
-0.145	5.3230	29.6333	23.3896	3.2967e-01	0.3911	0.648	1465.22	92.261	6.7123	8.674930
-0.145	5.3230	29.6327	23.3891	3.2967e-01	0.3923	0.652	1465.22	92.257	6.7121	8.674931
-0.145	5.3224	29.6331	23.3895	3.4188e-01	0.3923	0.674	1465.22	92.253	6.7118	8.674931
-0.160	5.3222	29.6339	23.3902	3.4188e-01	0.3935	0.700	1465.22	92.249	6.7115	8.674932
-0.158	5.3213	29.6357	23.3917	3.5409e-01	0.3911	0.839	1465.22	92.245	6.7113	8.674932
-0.158	5.3218	29.6356	23.3916	3.4188e-01	0.3923	1.253	1465.22	92.241	6.7110	8.674932
-0.160	5.3219	29.6354	23.3914	3.7851e-01	0.3911	1.520	1465.22	92.237	6.7106	8.674933
-0.169	5.3222	29.6346	23.3907	4.1514e-01	0.3911	1.425	1465.22	92.233	6.7103	8.674933
-0.158	5.3226	29.6339	23.3902	4.3956e-01	0.3874	1.161	1465.22	92.229	6.7100	8.674934
-0.169	5.3224	29.6340	23.3903	4.5177e-01	0.3886	0.938	1465.22	92.225	6.7097	8.674934
-0.160	5.3226	29.6332	23.3896	4.2735e-01	0.3886	0.806	1465.22	92.221	6.7095	8.674935
-0.158	5.3221	29.6324	23.3890	3.9072e-01	0.3874	0.740	1465.22	92.217	6.7093	8.674935
-0.169	5.3210	29.6317	23.3886	3.7851e-01	0.3898	0.700	1465.21	92.213	6.7092	8.674936
-0.160	5.3202	29.6308	23.3879	3.6630e-01	0.3886	0.663	1465.21	92.209	6.7091	8.674936
-0.158	5.3191	29.6314	23.3885	3.5409e-01	0.3898	0.634	1465.20	92.205	6.7090	8.674937
-0.145	5.3192	29.6322	23.3891	3.5409e-01	0.3898	0.615	1465.21	92.201	6.7086	8.674937
-0.145	5.3197	29.6321	23.3890	3.6630e-01	0.3911	0.604	1465.21	92.197	6.7082	8.674938
-0.147	5.3199	29.6312	23.3883	3.5409e-01	0.3935	0.597	1465.21	92.193	6.7080	8.674938
-0.134	5.3192	29.6329	23.3897	3.7851e-01	0.3935	0.590	1465.21	92.189	6.7077	8.674939
-0.134	5.3183	29.6355	23.3919	4.3956e-01	0.3923	0.586	1465.21	92.186	6.7075	8.674939
-0.124	5.3181	29.6355	23.3919	4.6398e-01	0.3911	0.586	1465.21	92.182	6.7072	8.674940
-0.109	5.3181	29.6358	23.3921	4.7619e-01	0.3911	0.586	1465.21	92.178	6.7069	8.674940
-0.122	5.3181	29.6346	23.3911	5.0061e-01	0.3935	0.582	1465.21	92.111	6.7021	8.674941
-0.109	5.3181	29.6323	23.3893	5.2503e-01	0.3923	0.579	1465.20	92.162	6.7059	8.674941
-0.100	5.3183	29.6305	23.3879	5.2503e-01	0.3935	0.579	1465.20	92.158	6.7057	8.674942
-0.109	5.3183	29.6291	23.3868	4.6398e-01	0.3935	0.582	1465.20	92.155	6.7055	8.674942
-0.098	5.3184	29.6283	23.3862	4.1514e-01	0.3935	0.586	1465.20	92.151	6.7052	8.674943
