DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.241	3.5602	26.4172	21.0007	3.7851e-01	0.5364	0.703	1453.71	86.331	6.7003	9.471912
0.241	3.5597	26.4171	21.0007	3.6630e-01	0.5376	0.828	1453.71	86.404	6.7061	9.471912
0.240	3.5574	26.4199	21.0031	3.6630e-01	0.5376	0.853	1453.71	86.411	6.7068	9.471913
0.241	3.5502	26.4297	21.0114	3.5409e-01	0.5376	0.868	1453.69	86.532	6.7170	9.471913
0.241	3.5431	26.4345	21.0157	3.4188e-01	0.5376	0.886	1453.66	86.531	6.7180	9.471914
0.241	3.5379	26.4382	21.0191	3.4188e-01	0.5351	0.835	1453.65	86.580	6.7225	9.471914
0.240	3.5307	26.4474	21.0270	3.4188e-01	0.5364	0.747	1453.63	86.625	6.7267	9.471915
0.241	3.5232	26.4528	21.0318	3.4188e-01	0.5376	0.729	1453.60	86.674	6.7315	9.471915
0.241	3.5178	26.4553	21.0342	3.4188e-01	0.5351	0.736	1453.58	86.654	6.7308	9.471916
0.241	3.5104	26.4646	21.0421	3.4188e-01	0.5339	0.703	1453.56	86.747	6.7388	9.471916
0.241	3.5062	26.4692	21.0461	3.6630e-01	0.5339	0.685	1453.55	86.725	6.7376	9.471916
0.240	3.5045	26.4718	21.0483	3.6630e-01	0.5351	0.725	1453.54	86.752	6.7398	9.471917
0.230	3.5021	26.4768	21.0525	3.6630e-01	0.5339	0.722	1453.54	86.781	6.7423	9.471917
0.217	3.4999	26.4806	21.0557	3.4188e-01	0.5327	0.674	1453.54	86.742	6.7394	9.471918
0.217	3.4971	26.4838	21.0584	3.5409e-01	0.5351	0.641	1453.53	86.760	6.7412	9.471918
0.216	3.4924	26.4903	21.0639	3.5409e-01	0.5339	0.722	1453.52	86.773	6.7427	9.471919
0.193	3.4888	26.4948	21.0678	3.5409e-01	0.5327	0.817	1453.51	86.716	6.7387	9.471919
0.206	3.4860	26.4977	21.0702	3.7851e-01	0.5327	0.780	1453.50	86.726	6.7398	9.471920
0.182	3.4799	26.5053	21.0768	3.7851e-01	0.5364	0.703	1453.48	86.731	6.7408	9.471920
0.180	3.4725	26.5130	21.0835	3.7851e-01	0.5376	0.747	1453.46	86.738	6.7423	9.471921
0.170	3.4668	26.5169	21.0870	3.6630e-01	0.5400	0.839	1453.44	86.676	6.7382	9.471921
0.170	3.4618	26.5237	21.0928	3.6630e-01	0.5425	0.810	1453.43	86.671	6.7384	9.471922
0.157	3.4586	26.5273	21.0959	3.9072e-01	0.5437	0.853	1453.42	86.659	6.7378	9.471922
0.156	3.4563	26.5273	21.0960	4.2735e-01	0.5437	0.919	1453.41	86.587	6.7326	9.471923
0.157	3.4538	26.5289	21.0975	4.3956e-01	0.5461	0.886	1453.40	86.572	6.7318	9.471923
0.157	3.4505	26.5305	21.0990	4.2735e-01	0.5474	0.821	1453.39	86.551	6.7306	9.471924
0.146	3.4485	26.5290	21.0980	4.0293e-01	0.5461	0.747	1453.37	86.468	6.7246	9.471924
0.156	3.4475	26.5295	21.0985	3.9072e-01	0.5474	0.755	1453.37	86.444	6.7228	9.471925
0.146	3.4469	26.5296	21.0986	3.6630e-01	0.5486	0.872	1453.37	86.358	6.7163	9.471925
0.157	3.4479	26.5269	21.0963	3.9072e-01	0.5449	0.872	1453.37	86.321	6.7133	9.471926
0.146	3.4494	26.5274	21.0966	3.9072e-01	0.5425	0.791	1453.38	86.223	6.7055	9.471926
0.156	3.4505	26.5293	21.0980	3.9072e-01	0.5412	0.714	1453.38	86.193	6.7028	9.471927
0.146	3.4502	26.5302	21.0988	3.9072e-01	0.5412	0.656	1453.38	86.103	6.6958	9.471927
0.157	3.4480	26.5355	21.1032	3.6630e-01	0.5449	0.630	1453.38	86.063	6.6928	9.471928
0.157	3.4393	26.5470	21.1130	3.6630e-01	0.5461	0.630	1453.36	85.964	6.6861	9.471928
0.156	3.4307	26.5561	21.1208	3.6630e-01	0.5461	0.634	1453.33	85.924	6.6840	9.471929
0.157	3.4236	26.5656	21.1290	3.6630e-01	0.5486	0.656	1453.31	85.824	6.6770	9.471929
0.170	3.4193	26.5727	21.1349	3.7851e-01	0.5474	0.692	1453.30	85.783	6.6742	9.471929
0.133	3.4185	26.5755	21.1372	3.6630e-01	0.5461	0.703	1453.30	85.681	6.6663	9.471930
0.217	3.4160	26.5848	21.1448	3.7851e-01	0.5474	0.696	1453.31	85.641	6.6631	9.471930
0.170	3.4087	26.5974	21.1553	3.9072e-01	0.5474	0.674	1453.29	85.541	6.6560	9.471931
0.193	3.4032	26.6027	21.1599	4.0293e-01	0.5474	0.634	1453.27	85.502	6.6536	9.471931
0.156	3.3982	26.6153	21.1703	4.0293e-01	0.5498	0.597	1453.27	85.403	6.6462	9.471932
0.230	3.3930	26.6283	21.1810	3.6630e-01	0.5510	0.571	1453.26	85.302	6.6386	9.471932
0.206	3.3895	26.6346	21.1863	3.6630e-01	0.5486	0.557	1453.26	85.261	6.6357	9.471933
0.206	3.3851	26.6425	21.1929	3.5409e-01	0.5498	0.601	1453.25	85.162	6.6284	9.471933
0.230	3.3792	26.6496	21.1990	3.6630e-01	0.5474	0.725	1453.23	85.061	6.6212	9.471934
0.228	3.3755	26.6520	21.2012	3.5409e-01	0.5498	0.861	1453.22	85.021	6.6186	9.471934
0.230	3.3739	26.6493	21.1992	3.4188e-01	0.5474	0.850	1453.21	84.924	6.6114	9.471935
