DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
-0.091	0.8918	3.5243	2.7578	4.1514e-01	2.0431	0.711	1411.58	84.481	8.2264	7.608826
-0.089	0.8918	3.5239	2.7576	4.1514e-01	2.0443	0.714	1411.58	84.485	8.2269	7.608827
-0.089	0.8918	3.5238	2.7574	4.1514e-01	2.0419	0.714	1411.58	84.495	8.2278	7.608827
-0.102	0.8915	3.5240	2.7576	4.1514e-01	2.0431	0.711	1411.58	84.445	8.2230	7.608828
-0.101	0.8915	3.5239	2.7576	4.1514e-01	2.0455	0.707	1411.58	84.456	8.2241	7.608828
-0.101	0.8913	3.5238	2.7575	4.1514e-01	2.0467	0.707	1411.58	84.462	8.2247	7.608829
-0.101	0.8910	3.5244	2.7579	4.1514e-01	2.0492	0.707	1411.58	84.409	8.2196	7.608829
-0.114	0.8912	3.5244	2.7579	4.1514e-01	2.0504	0.711	1411.58	84.406	8.2192	7.608830
-0.101	0.8910	3.5244	2.7579	4.1514e-01	2.0504	0.714	1411.58	84.409	8.2195	7.608830
-0.112	0.8910	3.5248	2.7583	4.2735e-01	2.0504	0.711	1411.58	84.351	8.2139	7.608831
-0.112	0.8912	3.5246	2.7581	4.2735e-01	2.0492	0.711	1411.58	84.345	8.2133	7.608831
-0.114	0.8912	3.5246	2.7580	4.2735e-01	2.0480	0.711	1411.58	84.343	8.2131	7.608832
-0.101	0.8910	3.5246	2.7581	4.2735e-01	2.0467	0.711	1411.58	84.348	8.2136	7.608832
-0.125	0.8915	3.5244	2.7580	4.2735e-01	2.0480	0.714	1411.58	84.282	8.2070	7.608832
-0.114	0.8912	3.5241	2.7577	4.2735e-01	2.0480	0.711	1411.58	84.276	8.2066	7.608833
-0.112	0.8910	3.5244	2.7579	4.2735e-01	2.0480	0.711	1411.58	84.211	8.2003	7.608833
-0.125	0.8913	3.5243	2.7579	4.2735e-01	2.0504	0.714	1411.58	84.196	8.1988	7.608834
-0.112	0.8907	3.5242	2.7577	4.1514e-01	2.0504	0.718	1411.58	84.187	8.1981	7.608834
-0.127	0.8910	3.5241	2.7577	4.1514e-01	2.0504	0.714	1411.58	84.118	8.1913	7.608835
-0.125	0.8907	3.5245	2.7580	4.1514e-01	2.0480	0.718	1411.58	84.111	8.1906	7.608835
-0.125	0.8909	3.5244	2.7579	4.2735e-01	2.0467	0.725	1411.58	84.108	8.1903	7.608836
-0.127	0.8910	3.5242	2.7578	4.1514e-01	2.0467	0.729	1411.58	84.102	8.1897	7.608836
-0.125	0.8909	3.5244	2.7579	4.1514e-01	2.0455	0.733	1411.58	84.035	8.1832	7.608837
-0.136	0.8909	3.5243	2.7578	4.1514e-01	2.0443	0.736	1411.58	84.030	8.1827	7.608837
-0.125	0.8909	3.5243	2.7578	4.2735e-01	2.0443	0.740	1411.58	84.020	8.1817	7.608838
-0.138	0.8909	3.5243	2.7579	4.2735e-01	2.0443	0.744	1411.58	84.015	8.1812	7.608838
-0.125	0.8910	3.5240	2.7576	4.2735e-01	2.0467	0.740	1411.58	83.951	8.1750	7.608839
-0.136	0.8910	3.5237	2.7573	4.2735e-01	2.0480	0.740	1411.58	83.948	8.1747	7.608839
-0.127	0.8907	3.5237	2.7574	4.1514e-01	2.0455	0.740	1411.58	83.875	8.1676	7.608840
-0.136	0.8907	3.5234	2.7571	4.2735e-01	2.0443	0.744	1411.58	83.863	8.1665	7.608840
-0.136	0.8904	3.5235	2.7571	4.1514e-01	2.0480	0.744	1411.57	83.856	8.1659	7.608841
-0.125	0.8904	3.5239	2.7575	4.1514e-01	2.0492	0.744	1411.58	83.791	8.1595	7.608841
-0.138	0.8907	3.5240	2.7576	4.2735e-01	2.0492	0.751	1411.58	83.776	8.1580	7.608842
-0.136	0.8905	3.5239	2.7575	4.1514e-01	2.0480	0.755	1411.58	83.702	8.1509	7.608842
-0.136	0.8905	3.5243	2.7578	4.2735e-01	2.0480	0.755	1411.58	83.690	8.1496	7.608843
-0.136	0.8905	3.5246	2.7581	4.1514e-01	2.0492	0.762	1411.58	83.683	8.1490	7.608843
-0.138	0.8905	3.5246	2.7581	4.2735e-01	2.0504	0.769	1411.58	83.683	8.1490	7.608844
-0.136	0.8905	3.5249	2.7583	4.2735e-01	2.0492	0.773	1411.58	83.614	8.1422	7.608844
-0.136	0.8907	3.5252	2.7586	4.2735e-01	2.0480	0.773	1411.58	83.606	8.1414	7.608845
-0.138	0.8907	3.5250	2.7584	4.2735e-01	2.0467	0.773	1411.58	83.539	8.1349	7.608845
