DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.480	5.6403	25.5635	20.1425	7.0818e-01	0.4031	1.018	1461.39	87.929	6.5231	339.620802
0.492	5.6398	25.5630	20.1421	6.8376e-01	0.4019	1.070	1461.39	87.972	6.5264	339.620802
0.480	5.6395	25.5632	20.1423	6.5934e-01	0.4056	1.026	1461.39	88.014	6.5296	339.620803
0.492	5.6394	25.5634	20.1425	6.3492e-01	0.4044	0.956	1461.39	88.056	6.5327	339.620803
0.516	5.6392	25.5648	20.1436	5.9829e-01	0.4056	0.916	1461.39	88.097	6.5357	339.620804
0.503	5.6384	25.5658	20.1445	6.1050e-01	0.4056	0.923	1461.39	88.074	6.5341	339.620804
0.516	5.6378	25.5660	20.1448	6.4713e-01	0.4044	0.952	1461.38	88.113	6.5371	339.620805
0.529	5.6370	25.5674	20.1459	6.4713e-01	0.4056	0.996	1461.38	88.150	6.5399	339.620805
0.529	5.6366	25.5673	20.1459	6.3492e-01	0.4056	0.978	1461.38	88.186	6.5426	339.620806
0.552	5.6368	25.5673	20.1459	6.3492e-01	0.4056	0.930	1461.38	88.220	6.5451	339.620806
0.552	5.6381	25.5672	20.1456	5.9829e-01	0.4068	0.905	1461.39	88.197	6.5432	339.620807
0.565	5.6390	25.5660	20.1446	5.8608e-01	0.4105	0.879	1461.39	88.226	6.5453	339.620807
0.600	5.6395	25.5664	20.1448	5.8608e-01	0.4129	0.853	1461.39	88.262	6.5478	339.620808
0.600	5.6397	25.5662	20.1447	5.9829e-01	0.4117	0.864	1461.39	88.295	6.5503	339.620808
0.625	5.6401	25.5660	20.1445	5.9829e-01	0.4080	0.894	1461.39	88.334	6.5531	339.620809
0.623	5.6404	25.5658	20.1443	5.8608e-01	0.4080	0.919	1461.40	88.308	6.5511	339.620809
0.636	5.6408	25.5658	20.1442	5.9829e-01	0.4080	0.890	1461.40	88.405	6.5582	339.620810
0.647	5.6409	25.5668	20.1450	6.2271e-01	0.4068	0.853	1461.40	88.444	6.5610	339.620810
0.671	5.6409	25.5666	20.1449	6.2271e-01	0.4019	0.828	1461.40	88.488	6.5643	339.620811
0.671	5.6409	25.5671	20.1453	6.1050e-01	0.4031	0.806	1461.40	88.466	6.5627	339.620811
0.683	5.6411	25.5674	20.1455	6.3492e-01	0.4031	0.788	1461.40	88.503	6.5654	339.620812
0.707	5.6411	25.5686	20.1464	7.3260e-01	0.4019	0.791	1461.40	88.538	6.5679	339.620812
0.707	5.6414	25.5695	20.1471	7.4481e-01	0.3995	0.810	1461.41	88.577	6.5707	339.620813
0.720	5.6414	25.5698	20.1473	6.9597e-01	0.3995	0.802	1461.41	88.612	6.5733	339.620813
0.743	5.6415	25.5696	20.1472	6.5934e-01	0.3995	0.795	1461.41	88.652	6.5763	339.620814
0.730	5.6420	25.5698	20.1473	6.9597e-01	0.4019	0.802	1461.41	88.687	6.5788	339.620814
0.743	5.6425	25.5701	20.1475	7.3260e-01	0.4031	0.842	1461.41	88.718	6.5810	339.620815
0.743	5.6425	25.5706	20.1479	7.2039e-01	0.4019	0.927	1461.41	88.753	6.5836	339.620815
0.756	5.6424	25.5703	20.1476	7.0818e-01	0.4007	1.000	1461.41	88.784	6.5859	339.620815
0.756	5.6424	25.5701	20.1475	6.9597e-01	0.4031	1.018	1461.41	88.817	6.5884	339.620816
0.765	5.6424	25.5703	20.1476	6.3492e-01	0.4031	0.971	1461.41	88.846	6.5905	339.620816
