DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.252	4.4052	14.5484	11.5348	5.6166e-01	1.2029	0.755	1442.20	92.818	7.6404	339.400177
0.262	4.4048	14.5465	11.5333	5.4945e-01	1.2005	0.755	1442.19	92.813	7.6402	339.400177
0.263	4.3977	14.5472	11.5343	5.3724e-01	1.2017	0.751	1442.16	92.748	7.6362	339.400177
0.252	4.3965	14.5458	11.5332	5.2503e-01	1.2017	0.751	1442.16	92.745	7.6363	339.400178
0.263	4.4007	14.5441	11.5316	5.2503e-01	1.1992	0.751	1442.17	92.688	7.6309	339.400178
0.262	4.3971	14.5472	11.5343	5.2503e-01	1.2005	0.751	1442.16	92.690	7.6316	339.400179
0.263	4.3897	14.5483	11.5355	5.2503e-01	1.2029	0.747	1442.13	92.705	7.6341	339.400179
0.263	4.3893	14.5415	11.5302	5.4945e-01	1.2041	0.744	1442.12	92.656	7.6306	339.400180
0.263	4.3811	14.5365	11.5267	5.4945e-01	1.2053	0.747	1442.08	92.613	7.6289	339.400180
0.226	4.3670	14.5351	11.5263	5.4945e-01	1.2066	0.747	1442.01	92.630	7.6331	339.400181
0.299	4.3543	14.5343	11.5263	5.3724e-01	1.2090	0.751	1441.96	92.588	7.6321	339.400181
0.263	4.3383	14.5367	11.5290	5.4945e-01	1.2066	0.751	1441.89	92.613	7.6371	339.400182
0.263	4.3229	14.5401	11.5325	5.7387e-01	1.2078	0.747	1441.83	92.562	7.6357	339.400182
0.275	4.3129	14.5428	11.5351	5.9829e-01	1.2078	0.747	1441.79	92.513	7.6335	339.400183
0.262	4.3143	14.5427	11.5350	6.1050e-01	1.2066	0.744	1441.79	92.475	7.6300	339.400183
0.263	4.3200	14.5423	11.5344	6.3492e-01	1.2053	0.740	1441.82	92.486	7.6299	339.400184
0.275	4.3275	14.5408	11.5328	6.5934e-01	1.2078	0.733	1441.85	92.430	7.6239	339.400184
0.275	4.3422	14.5352	11.5276	6.5934e-01	1.2078	0.733	1441.90	92.369	7.6163	339.400185
0.262	4.3814	14.5222	11.5153	6.4713e-01	1.2090	0.733	1442.06	92.306	7.6043	339.400185
0.275	4.4186	14.5168	11.5091	6.5934e-01	1.2053	0.729	1442.22	92.296	7.5966	339.400186
0.275	4.4373	14.5227	11.5128	7.0818e-01	1.2041	0.729	1442.30	92.235	7.5877	339.400186
0.275	4.4667	14.5272	11.5148	7.3260e-01	1.2053	0.729	1442.44	92.169	7.5764	339.400187
0.262	4.5197	14.5234	11.5090	7.2039e-01	1.2041	0.733	1442.66	92.157	7.5655	339.400187
0.275	4.5576	14.5219	11.5057	6.8376e-01	1.2053	0.736	1442.83	92.094	7.5532	339.400188
0.275	4.5443	14.5439	11.5238	6.1050e-01	1.2053	0.740	1442.80	92.044	7.5505	339.400188
0.275	4.4927	14.5782	11.5538	5.6166e-01	1.2041	0.736	1442.62	92.005	7.5553	339.400189
0.275	4.4644	14.5927	11.5667	5.1282e-01	1.2053	0.740	1442.51	92.020	7.5613	339.400189
0.275	4.4829	14.5840	11.5589	5.0061e-01	1.2053	0.747	1442.58	91.958	7.5531	339.400190
0.287	4.5206	14.5768	11.5512	5.1282e-01	1.2066	0.747	1442.74	91.891	7.5408	339.400190
0.263	4.5576	14.5816	11.5529	5.2503e-01	1.2053	0.751	1442.90	91.823	7.5279	339.400190
0.286	4.5867	14.5925	11.5600	5.3724e-01	1.2041	0.747	1443.04	91.767	7.5173	339.400191
0.275	4.6052	14.6000	11.5649	5.3724e-01	1.2029	0.740	1443.13	91.768	7.5135	339.400191
0.287	4.6113	14.6059	11.5692	5.3724e-01	1.2053	0.733	1443.17	91.710	7.5073	339.400192
0.275	4.6126	14.6121	11.5740	5.2503e-01	1.2102	0.729	1443.18	91.662	7.5028	339.400192
0.287	4.6078	14.6126	11.5747	5.2503e-01	1.2090	0.725	1443.16	91.671	7.5044	339.400193
0.286	4.6147	14.6058	11.5690	5.3724e-01	1.2066	0.725	1443.18	91.623	7.4995	339.400193
0.287	4.6214	14.6018	11.5654	5.4945e-01	1.2041	0.725	1443.21	91.576	7.4947	339.400194
0.275	4.6279	14.6014	11.5648	5.7387e-01	1.2029	0.722	1443.23	91.594	7.4949	339.400194
0.299	4.6353	14.6059	11.5679	5.9829e-01	1.2041	0.718	1443.27	91.495	7.4852	339.400195
0.286	4.6418	14.6133	11.5734	6.1050e-01	1.2017	0.714	1443.31	91.508	7.4846	339.400195
0.287	4.6451	14.6186	11.5774	6.2271e-01	1.2029	0.714	1443.33	91.468	7.4805	339.400196
0.299	4.6482	14.6216	11.5796	5.8608e-01	1.2041	0.711	1443.35	91.368	7.4716	339.400196
0.287	4.6510	14.6233	11.5807	5.4945e-01	1.2041	0.714	1443.36	91.388	7.4726	339.400197
0.286	4.6538	14.6253	11.5822	5.3724e-01	1.2041	0.718	1443.38	91.348	7.4687	339.400197
0.287	4.6548	14.6294	11.5854	5.3724e-01	1.2029	0.718	1443.39	91.311	7.4653	339.400198
0.287	4.6627	14.6313	11.5865	5.4945e-01	1.2017	0.718	1443.42	91.338	7.4659	339.400198
0.299	4.6807	14.6350	11.5884	5.9829e-01	1.2017	0.718	1443.51	91.311	7.4602	339.400199
0.297	4.6941	14.6456	11.5960	6.5934e-01	1.2017	0.718	1443.58	91.281	7.4546	339.400199
0.287	4.7090	14.6543	11.6020	6.7155e-01	1.2017	0.718	1443.65	91.244	7.4485	339.400200
0.287	4.7152	14.6617	11.6075	6.4713e-01	1.2041	0.722	1443.69	91.214	7.4444	339.400200
0.299	4.7115	14.6637	11.6093	6.2271e-01	1.2029	0.725	1443.68	91.252	7.4482	339.400201
0.286	4.7114	14.6633	11.6090	5.8608e-01	1.2029	0.725	1443.68	91.230	7.4464	339.400201
0.299	4.7023	14.6640	11.6100	5.4945e-01	1.2066	0.725	1443.64	91.214	7.4468	339.400202
0.287	4.6785	14.6553	11.6045	5.3724e-01	1.2078	0.729	1443.52	91.260	7.4554	339.400202
0.287	4.6454	14.6386	11.5932	5.3724e-01	1.2041	0.740	1443.36	91.257	7.4622	339.400203
0.287	4.6129	14.6186	11.5792	5.3724e-01	1.2029	0.751	1443.19	91.258	7.4694	339.400203
0.297	4.6032	14.6009	11.5657	5.4945e-01	1.2041	0.751	1443.13	91.250	7.4714	339.400204
0.287	4.5823	14.5972	11.5639	5.4945e-01	1.2041	0.744	1443.03	91.240	7.4747	339.400204
0.275	4.5860	14.5836	11.5530	5.3724e-01	1.2066	0.740	1443.03	91.292	7.4789	339.400204
0.287	4.5946	14.5773	11.5475	5.3724e-01	1.2090	0.733	1443.06	91.284	7.4770	339.400205
0.286	4.5858	14.5901	11.5581	5.3724e-01	1.2090	0.725	1443.04	91.285	7.4781	339.400205
0.275	4.5813	14.6093	11.5736	5.2503e-01	1.2102	0.722	1443.04	91.280	7.4776	339.400206
0.275	4.6208	14.6196	11.5795	5.1282e-01	1.2102	0.722	1443.23	91.262	7.4682	339.400206
0.275	4.6734	14.6367	11.5901	5.1282e-01	1.2102	0.722	1443.48	91.300	7.4606	339.400207
0.275	4.7106	14.6576	11.6045	5.3724e-01	1.2102	0.722	1443.67	91.292	7.4519	339.400207
0.263	4.7314	14.6628	11.6075	5.7387e-01	1.2114	0.718	1443.76	91.283	7.4470	339.400208
0.275	4.7599	14.6676	11.6096	5.7387e-01	1.2151	0.711	1443.89	91.269	7.4403	339.400208
0.263	4.8151	14.6914	11.6252	5.7387e-01	1.2139	0.707	1444.16	91.308	7.4320	339.400209
0.262	4.8367	14.7223	11.6484	5.8608e-01	1.2151	0.703	1444.29	91.305	7.4262	339.400209
0.275	4.8568	14.7248	11.6492	6.4713e-01	1.2139	0.703	1444.38	91.298	7.4218	339.400210
0.252	4.8958	14.7168	11.6406	7.0818e-01	1.2151	0.711	1444.54	91.283	7.4137	339.400210
0.252	4.8991	14.7219	11.6444	6.7155e-01	1.2114	0.733	1444.56	91.344	7.4178	339.400211
0.262	4.8866	14.7239	11.6467	6.3492e-01	1.2102	0.755	1444.51	91.287	7.4154	339.400211
0.252	4.8757	14.7267	11.6496	5.9829e-01	1.2090	0.751	1444.47	91.343	7.4219	339.400212
0.252	4.8659	14.7335	11.6555	5.4945e-01	1.2078	0.736	1444.43	91.341	7.4232	339.400212
0.252	4.8616	14.7388	11.6599	5.6166e-01	1.2066	0.725	1444.42	91.343	7.4239	339.400213
0.239	4.8611	14.7422	11.6627	5.8608e-01	1.2078	0.722	1444.42	91.340	7.4235	339.400213
