DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.445	5.1238	24.6472	19.4681	6.3492e-01	0.6779	0.941	1458.09	91.840	6.9411	339.711888
0.445	5.1203	24.6386	19.4616	7.2039e-01	0.6754	0.938	1458.07	91.906	6.9471	339.711888
0.422	5.1186	24.6332	19.4575	7.6923e-01	0.6766	0.938	1458.05	91.915	6.9482	339.711889
0.410	5.1179	24.6320	19.4567	7.5702e-01	0.6766	0.938	1458.05	91.920	6.9488	339.711889
0.410	5.1173	24.6327	19.4572	7.3260e-01	0.6766	0.941	1458.05	91.922	6.9490	339.711889
0.397	5.1179	24.6331	19.4575	7.0818e-01	0.6779	0.938	1458.05	91.929	6.9494	339.711890
0.398	5.1219	24.6359	19.4593	7.2039e-01	0.6766	0.930	1458.07	91.933	6.9489	339.711890
0.363	5.1270	24.6450	19.4661	7.4481e-01	0.6754	0.927	1458.10	91.996	6.9524	339.711891
0.363	5.1270	24.6545	19.4736	7.5702e-01	0.6730	0.923	1458.11	92.003	6.9525	339.711891
0.337	5.1249	24.6550	19.4742	7.4481e-01	0.6730	0.923	1458.10	92.007	6.9532	339.711892
0.327	5.1230	24.6496	19.4701	7.3260e-01	0.6730	0.945	1458.09	92.017	6.9545	339.711892
0.314	5.1249	24.6443	19.4657	7.2039e-01	0.6730	0.952	1458.09	92.086	6.9596	339.711893
0.303	5.1283	24.6502	19.4700	7.3260e-01	0.6754	0.938	1458.11	92.097	6.9596	339.711893
0.290	5.1352	24.6629	19.4795	8.7912e-01	0.6730	0.927	1458.16	92.104	6.9584	339.711894
0.278	5.1362	24.6751	19.4890	9.0354e-01	0.6730	0.923	1458.18	92.047	6.9533	339.711894
0.267	5.1316	24.6727	19.4876	8.4249e-01	0.6718	0.916	1458.15	92.105	6.9586	339.711895
0.267	5.1286	24.6606	19.4782	7.6923e-01	0.6730	0.916	1458.13	92.169	6.9645	339.711895
0.217	5.1270	24.6530	19.4724	7.3260e-01	0.6742	0.927	1458.11	92.173	6.9654	339.711896
0.278	5.1251	24.6500	19.4702	6.9597e-01	0.6742	0.938	1458.10	92.113	6.9613	339.711896
0.232	5.1226	24.6496	19.4701	7.2039e-01	0.6742	0.938	1458.09	92.166	6.9658	339.711897
0.243	5.1215	24.6469	19.4681	7.3260e-01	0.6730	0.930	1458.08	92.169	6.9664	339.711897
0.232	5.1215	24.6455	19.4670	7.4481e-01	0.6718	0.923	1458.08	92.170	6.9664	339.711898
0.241	5.1238	24.6463	19.4674	7.9365e-01	0.6681	0.916	1458.09	92.229	6.9705	339.711898
0.232	5.1248	24.6460	19.4671	8.3028e-01	0.6693	0.912	1458.09	92.231	6.9705	339.711899
0.232	5.1283	24.6437	19.4649	8.3028e-01	0.6681	0.912	1458.10	92.229	6.9698	339.711899
0.232	5.1306	24.6493	19.4692	8.0586e-01	0.6669	0.919	1458.12	92.223	6.9688	339.711900
0.241	5.1362	24.6629	19.4794	7.8144e-01	0.6705	0.919	1458.16	92.214	6.9665	339.711900
0.232	5.1549	24.6899	19.4990	7.4481e-01	0.6730	0.912	1458.27	92.207	6.9616	339.711901
0.219	5.1724	24.7367	19.5344	7.3260e-01	0.6766	0.901	1458.40	92.197	6.9557	339.711901
0.232	5.1828	24.7742	19.5631	7.2039e-01	0.6754	0.894	1458.50	92.249	6.9561	339.711902
0.230	5.1868	24.7847	19.5710	7.4481e-01	0.6730	0.890	1458.53	92.243	6.9545	339.711902
0.232	5.1895	24.7826	19.5691	7.3260e-01	0.6742	0.901	1458.53	92.235	6.9535	339.711902
0.232	5.1816	24.7802	19.5679	7.0818e-01	0.6742	0.901	1458.50	92.234	6.9549	339.711903
0.219	5.1744	24.7691	19.5598	6.8376e-01	0.6718	0.890	1458.45	92.292	6.9610	339.711903
0.241	5.1721	24.7611	19.5537	6.9597e-01	0.6730	0.890	1458.43	92.292	6.9617	339.711904
0.219	5.1719	24.7603	19.5531	7.0818e-01	0.6718	0.930	1458.43	92.287	6.9614	339.711904
0.232	5.1713	24.7614	19.5540	7.2039e-01	0.6718	0.971	1458.43	92.280	6.9609	339.711905
0.232	5.1693	24.7607	19.5537	7.0818e-01	0.6742	0.967	1458.42	92.277	6.9611	339.711905
0.217	5.1688	24.7590	19.5524	6.9597e-01	0.6742	0.956	1458.42	92.271	6.9608	339.711906
0.243	5.1708	24.7602	19.5531	7.0818e-01	0.6730	0.945	1458.43	92.325	6.9645	339.711906
0.232	5.1760	24.7678	19.5586	7.2039e-01	0.6718	0.941	1458.46	92.257	6.9582	339.711907
0.232	5.1807	24.7813	19.5689	7.2039e-01	0.6718	0.938	1458.50	92.312	6.9608	339.711907
0.230	5.1801	24.7951	19.5798	7.2039e-01	0.6718	0.938	1458.51	92.310	6.9602	339.711908
0.243	5.1711	24.7924	19.5785	7.3260e-01	0.6730	0.934	1458.47	92.308	6.9616	339.711908
0.243	5.1543	24.7632	19.5570	7.4481e-01	0.6742	0.927	1458.36	92.366	6.9702	339.711909
0.243	5.1388	24.7187	19.5232	7.3260e-01	0.6718	0.919	1458.24	92.374	6.9756	339.711909
0.230	5.1290	24.6809	19.4942	6.9597e-01	0.6742	0.912	1458.15	92.379	6.9793	339.711910
0.267	5.1219	24.6626	19.4805	6.7155e-01	0.6742	0.919	1458.10	92.380	6.9815	339.711910
0.254	5.1146	24.6497	19.4709	6.8376e-01	0.6705	0.949	1458.05	92.378	6.9831	339.711911
0.254	5.1075	24.6340	19.4591	7.0818e-01	0.6705	0.956	1458.00	92.372	6.9847	339.711911
0.253	5.1024	24.6191	19.4478	7.4481e-01	0.6693	0.941	1457.96	92.434	6.9909	339.711912
0.254	5.0982	24.6057	19.4376	7.5702e-01	0.6681	0.923	1457.93	92.439	6.9926	339.711912
0.267	5.0960	24.5931	19.4279	7.4481e-01	0.6693	0.912	1457.90	92.440	6.9937	339.711913
0.278	5.0929	24.5865	19.4230	7.4481e-01	0.6705	0.908	1457.88	92.439	6.9944	339.711913
0.265	5.0920	24.5804	19.4182	7.5702e-01	0.6742	0.905	1457.87	92.433	6.9944	339.711914
0.278	5.0932	24.5775	19.4158	7.8144e-01	0.6730	0.894	1457.87	92.487	6.9984	339.711914
0.278	5.0940	24.5791	19.4170	7.8144e-01	0.6718	0.890	1457.88	92.492	6.9986	339.711915
0.290	5.0938	24.5806	19.4182	7.4481e-01	0.6730	0.897	1457.88	92.494	6.9987	339.711915
0.278	5.0953	24.5814	19.4187	7.4481e-01	0.6718	0.916	1457.89	92.492	6.9982	339.711916
0.301	5.0987	24.5836	19.4201	9.0354e-01	0.6718	0.938	1457.90	92.550	7.0019	339.711916
0.303	5.0989	24.5868	19.4226	9.8901e-01	0.6705	0.938	1457.91	92.558	7.0024	339.711916
0.290	5.0931	24.5794	19.4173	9.4017e-01	0.6669	0.930	1457.87	92.565	7.0043	339.711917
0.303	5.0880	24.5649	19.4063	8.3028e-01	0.6669	0.927	1457.84	92.569	7.0061	339.711917
0.312	5.0855	24.5555	19.3991	7.5702e-01	0.6644	0.938	1457.81	92.624	7.0111	339.711918
0.314	5.0836	24.5515	19.3961	7.5702e-01	0.6644	0.945	1457.80	92.628	7.0119	339.711918
0.314	5.0796	24.5445	19.3910	7.8144e-01	0.6644	0.949	1457.78	92.638	7.0137	339.711919
0.314	5.0762	24.5339	19.3829	7.9365e-01	0.6657	0.945	1457.75	92.708	7.0201	339.711919
0.325	5.0747	24.5274	19.3779	8.1807e-01	0.6657	0.941	1457.73	92.710	7.0208	339.711920
0.338	5.0733	24.5260	19.3769	8.4249e-01	0.6669	0.938	1457.73	92.718	7.0217	339.711920
0.327	5.0704	24.5217	19.3737	8.0586e-01	0.6681	0.938	1457.71	92.722	7.0227	339.711921
0.327	5.0692	24.5160	19.3694	7.4481e-01	0.6657	0.934	1457.70	92.723	7.0232	339.711921
0.337	5.0687	24.5131	19.3671	7.3260e-01	0.6669	0.930	1457.69	92.791	7.0286	339.711922
0.327	5.0676	24.5117	19.3661	7.5702e-01	0.6681	0.934	1457.68	92.801	7.0297	339.711922
0.338	5.0660	24.5088	19.3639	8.0586e-01	0.6693	0.941	1457.67	92.809	7.0306	339.711923
0.338	5.0654	24.5055	19.3614	8.7912e-01	0.6693	0.949	1457.67	92.875	7.0359	339.711923
0.301	5.0659	24.5053	19.3611	9.7680e-01	0.6693	0.963	1457.67	92.882	7.0364	339.711924
0.374	5.0668	24.5081	19.3633	1.0256e+00	0.6693	0.971	1457.68	92.887	7.0364	339.711924
0.338	5.0653	24.5102	19.3651	9.8901e-01	0.6693	0.974	1457.67	92.825	7.0319	339.711925
0.350	5.0627	24.5065	19.3624	8.9133e-01	0.6681	0.974	1457.66	92.885	7.0371	339.711925
0.350	5.0599	24.5015	19.3587	8.5470e-01	0.6681	0.974	1457.64	92.950	7.0427	339.711926
0.337	5.0585	24.4981	19.3561	8.0586e-01	0.6669	0.971	1457.63	92.957	7.0437	339.711926
0.363	5.0577	24.4959	19.3545	7.6923e-01	0.6669	0.967	1457.62	92.898	7.0394	339.711927
0.338	5.0567	24.4930	19.3523	7.8144e-01	0.6632	0.956	1457.61	92.960	7.0444	339.711927
0.350	5.0564	24.4911	19.3508	7.6923e-01	0.6632	0.945	1457.61	92.964	7.0449	339.711928
0.337	5.0569	24.4904	19.3502	7.2039e-01	0.6644	0.934	1457.61	92.965	7.0449	339.711928
0.338	5.0575	24.4891	19.3491	7.0818e-01	0.6620	0.930	1457.61	93.025	7.0494	339.711929
0.350	5.0575	24.4884	19.3486	6.9597e-01	0.6620	0.934	1457.61	93.027	7.0496	339.711929
0.350	5.0582	24.4888	19.3488	6.8376e-01	0.6583	0.945	1457.62	93.026	7.0493	339.711929
0.337	5.0587	24.4913	19.3507	6.8376e-01	0.6583	0.949	1457.62	93.028	7.0494	339.711930
0.338	5.0588	24.4921	19.3514	6.8376e-01	0.6571	0.941	1457.62	93.019	7.0486	339.711930
0.338	5.0591	24.4925	19.3516	6.9597e-01	0.6583	0.930	1457.62	93.015	7.0482	339.711931
0.327	5.0596	24.4938	19.3526	6.9597e-01	0.6596	0.923	1457.63	93.008	7.0475	339.711931
0.314	5.0609	24.4955	19.3539	7.0818e-01	0.6596	0.916	1457.63	92.996	7.0463	339.711932
0.325	5.0613	24.4979	19.3557	6.8376e-01	0.6596	0.916	1457.64	93.053	7.0505	339.711932
